temperature,pressure,mass_ratio,H2S_conv,CS2_conv,naphthalene,p_Xylene,toluene,benzene,H2S,methane
1040,2,0.42,0.1830145139380719,0.866301681325914,0.1429,0.0538,0.314,0.4829,33.1187,30.8595
1050,2,0.42,0.1873016283645284,0.8627846473150341,0.1457,0.0548,0.3201,0.4923,33.0253,30.8123
1060,2,0.42,0.1916243318634905,0.8592776730098862,0.1484,0.0559,0.3261,0.5016,32.9305,30.7645
1070,2,0.42,0.19597714919303452,0.8557259799402118,0.1512,0.0569,0.3321,0.5108,32.8345,30.716
1080,2,0.42,0.2003600803531602,0.8521615565393235,0.1539,0.0579,0.3382,0.5201,32.7372,30.6669
1090,2,0.42,0.20477586296482964,0.8486096256684491,0.1566,0.059,0.3442,0.5293,32.6385,30.6172
1100,2,0.42,0.20922175940708074,0.8450265616413263,0.1594,0.06,0.3502,0.5386,32.5386,30.5668
1110,2,0.42,0.2137005073008756,0.8414552908019473,0.1621,0.061,0.3561,0.5477,32.4374,30.5157
1120,2,0.42,0.21820936902525223,0.8378581823656346,0.1648,0.062,0.3621,0.5569,32.335,30.4641
1130,2,0.42,0.22274560695924867,0.8342796745569403,0.1675,0.0631,0.3681,0.5661,32.2312,30.4118
1140,2,0.42,0.22731469634478885,0.8306958595274225,0.1702,0.0641,0.374,0.5752,32.1262,30.3588
1150,2,0.42,0.2319166371818727,0.8270887928795712,0.1729,0.0651,0.3799,0.5843,32.0199,30.3053
1160,2,0.42,0.23654595422857633,0.8235076267851769,0.1756,0.0661,0.3858,0.5934,31.9124,30.251
1170,2,0.42,0.24120812272682374,0.8199028465065601,0.1783,0.0671,0.3917,0.6024,31.8035,30.1962
1180,2,0.42,0.2459004050556528,0.8163256217853088,0.1809,0.0681,0.3976,0.6115,31.6934,30.1407
1190,2,0.42,0.25062280121506364,0.812753965133045,0.1836,0.0691,0.4034,0.6205,31.582,30.0846
1200,2,0.42,0.2553753112050563,0.8091848548518502,0.1863,0.0701,0.4093,0.6295,31.4693,30.0278
1210,2,0.42,0.26016067264659265,0.805602323427898,0.1889,0.0711,0.4151,0.6384,31.3554,29.9704
1220,2,0.42,0.2649788855396727,0.8020497561781965,0.1916,0.0721,0.4209,0.6474,31.2401,29.9124
1230,2,0.42,0.2698272122633345,0.7985024654532172,0.1942,0.0731,0.4267,0.6563,31.1236,29.8537
1240,2,0.42,0.27470839043854006,0.7949694058557392,0.1969,0.0741,0.4325,0.6652,31.0058,29.7943
1250,2,0.42,0.27962242006528937,0.7914431172899941,0.1995,0.0751,0.4383,0.6741,30.8866,29.7343
1260,2,0.42,0.2845693011435824,0.7879324277523377,0.2021,0.0761,0.4441,0.683,30.7662,29.6737
1270,2,0.42,0.2895490336734191,0.7844297789459751,0.2047,0.0771,0.4498,0.6919,30.6444,29.6124
1280,2,0.42,0.2945616176547996,0.7809438837153106,0.2074,0.0781,0.4556,0.7007,30.5213,29.5504
1290,2,0.42,0.29960979070868576,0.7774711719449572,0.21,0.079,0.4613,0.7095,30.3968,29.4878
1300,2,0.42,0.3046908152141157,0.7739941418534027,0.2126,0.08,0.4671,0.7184,30.271,29.4244
1310,2,0.42,0.3098101664130132,0.7705535133606674,0.2152,0.081,0.4728,0.7272,30.1439,29.3604
1320,2,0.42,0.31496236906345454,0.767109952194698,0.2178,0.082,0.4785,0.736,30.0153,29.2958
1330,2,0.42,0.3201528984073635,0.7637029056145572,0.2204,0.083,0.4842,0.7448,29.8854,29.2304
1340,2,0.42,0.3253790168237782,0.7602941423931883,0.223,0.0839,0.49,0.7536,29.754,29.1643
1350,2,0.42,0.3306434619336606,0.756909370911921,0.2256,0.0849,0.4957,0.7623,29.6213,29.0975
1360,2,0.42,0.33594623373701066,0.7535244552373813,0.2282,0.0859,0.5014,0.7711,29.4871,29.03
1370,2,0.42,0.3412873322338284,0.7501644393820288,0.2308,0.0869,0.5071,0.7799,29.3515,28.9618
1380,2,0.42,0.34666675742411385,0.7468254469644324,0.2334,0.0878,0.5128,0.7886,29.2144,28.8928
1390,2,0.42,0.3520899845497909,0.7434920536186359,0.236,0.0888,0.5185,0.7974,29.0758,28.8231
1400,2,0.42,0.35755153836893555,0.7401803898748909,0.2386,0.0898,0.5242,0.8062,28.9357,28.7526
1410,2,0.42,0.36305415650251,0.7368833793301061,0.2412,0.0908,0.5299,0.8149,28.7941,28.6814
1420,2,0.42,0.36860057657147605,0.7336086271946763,0.2438,0.0918,0.5356,0.8237,28.651,28.6094
1430,2,0.42,0.3741907985758337,0.7303415176611746,0.2464,0.0927,0.5413,0.8325,28.5063,28.5367
1440,2,0.42,0.379827560136545,0.727094504987603,0.2489,0.0937,0.547,0.8412,28.36,28.4631
1450,2,0.42,0.38550264839072396,0.7238705279154655,0.2515,0.0947,0.5527,0.85,28.2121,28.3888
1460,2,0.42,0.39122701382221853,0.7206454502197218,0.2541,0.0957,0.5584,0.8588,28.0627,28.3136
1470,2,0.42,0.3969979188100668,0.7174518673801511,0.2568,0.0966,0.5641,0.8676,27.9115,28.2376
1480,2,0.42,0.40281262573330656,0.7142721217887726,0.2594,0.0976,0.5698,0.8764,27.7589,28.1609
1490,2,0.42,0.40867660983386195,0.7110971182058119,0.262,0.0986,0.5756,0.8852,27.6045,28.0833
1500,2,0.42,0.41458987111173295,0.7079542002878989,0.2646,0.0996,0.5813,0.8941,27.4484,28.0048
1510,2,0.42,0.4205524095669195,0.7048170811092306,0.2672,0.1006,0.5871,0.9029,27.2906,27.9255
1520,2,0.42,0.4265642251994217,0.7016994403655594,0.2698,0.1016,0.5928,0.9118,27.131,27.8453
1530,2,0.42,0.4326225803882775,0.6985977168603033,0.2724,0.1026,0.5986,0.9206,26.9699,27.7643
10,3,0.42,9.226120356068883e-07,0.0,0.0,0.0,0.0,0.0,36.5281,32.587
20,3,0.42,9.226120356068883e-07,0.0,0.0,0.0,0.0,0.0,36.5281,32.587
30,3,0.42,9.226120356068883e-07,0.0,0.0,0.0,0.0,0.0,36.5281,32.587
40,3,0.42,9.226120356068883e-07,0.0,0.0,0.0,0.0,0.0,36.5281,32.587
50,3,0.42,1.8150089264613062e-06,0.0,0.0,0.0,0.0,0.0,36.528,32.587
60,3,0.42,1.8150089264613062e-06,0.0,0.0,0.0,0.0,0.0,36.528,32.587
70,3,0.42,1.8150089264613062e-06,0.0,0.0,0.0,0.0,0.0,36.528,32.587
80,3,0.42,1.8150089264613062e-06,0.0,0.0,0.0,0.0,0.0,36.528,32.587
90,3,0.42,4.552629888334981e-06,0.0,0.0,0.0,0.0,0.0,36.5279,32.5869
100,3,0.42,7.2902508504031755e-06,0.0,0.0,0.0,0.0,0.0,36.5278,32.5869
110,3,0.42,1.002787181227685e-05,0.0,0.0,0.0,0.0,0.0,36.5277,32.5868
120,3,0.42,1.2765492774345045e-05,0.0,0.0,0.0,0.0,0.0,36.5276,32.5867
130,3,0.42,2.0978355660355108e-05,0.0,0.0,0.0,0.0,0.0,36.5273,32.5866
140,3,0.42,2.919121854617065e-05,0.0,0.0,0.0,0.0,0.0,36.527,32.5865
150,3,0.42,4.014170239405439e-05,0.0,0.0,0.0,0.0,0.0,36.5266,32.5863
160,3,0.42,5.3829807204006323e-05,0.0,0.0,0.0,0.0,0.0,36.5261,32.586
170,3,0.42,7.299315393790013e-05,0.0,0.0,0.0,0.0,0.0,36.5254,32.5857
180,3,0.42,9.763174259554128e-05,0.0,0.0,0.0,0.0,0.0,36.5245,32.5852
190,3,0.42,0.00012774557317731883,0.0,0.0,0.0,0.0,0.0,36.5234,32.5847
200,3,0.42,0.00016607226664510643,0.0,0.0,0.0,0.0,0.0,36.522,32.5839
210,3,0.42,0.00021534944396058324,0.0,0.0,0.0,0.0,0.0,36.5202,32.5831
220,3,0.42,0.0002728394841622647,0.0,0.0,0.0,0.0,0.0,36.5181,32.582
230,3,0.42,0.00034675525013557715,0.015873015873015914,0.0,0.0,0.0,0.0,36.5156,32.5807
240,3,0.42,0.0004316214999567734,0.025316455696202597,0.0,0.0,0.0,0.0,36.5126,32.5792
250,3,0.42,0.0005329134755499898,0.041237113402061966,0.0,0.0,0.0001,0.0001,36.5092,32.5775
260,3,0.42,0.0006533687978770999,0.08333333333333341,0.0,0.0,0.0001,0.0002,36.5053,32.5756
270,3,0.42,0.000795725087899783,0.12413793103448284,0.0001,0.0,0.0002,0.0003,36.501,32.5735
280,3,0.42,0.0009627199665804963,0.18181818181818188,0.0002,0.0001,0.0003,0.0005,36.4965,32.5712
290,3,0.42,0.001151615812956977,0.23809523809523814,0.0003,0.0001,0.0005,0.0008,36.4917,32.5688
300,3,0.42,0.001370625489915041,0.3040000000000001,0.0004,0.0001,0.0008,0.0013,36.4866,32.5662
310,3,0.42,0.0016224866184169505,0.3716216216216217,0.0005,0.0002,0.0012,0.0018,36.4813,32.5635
320,3,0.42,0.0019044615775006375,0.4339080459770115,0.0007,0.0003,0.0016,0.0025,36.4756,32.5606
330,3,0.42,0.002224763230051918,0.4926108374384236,0.001,0.0004,0.0022,0.0033,36.4695,32.5576
340,3,0.42,0.0025806539551091116,0.548728813559322,0.0013,0.0005,0.0028,0.0043,36.463,32.5543
350,3,0.42,0.002980346615557841,0.5974264705882354,0.0016,0.0006,0.0035,0.0054,36.456,32.5507
360,3,0.42,0.0034238412113981047,0.6432,0.002,0.0007,0.0044,0.0067,36.4485,32.5469
370,3,0.42,0.003911137742630098,0.6834733893557424,0.0024,0.0009,0.0053,0.0082,36.4405,32.5428
380,3,0.42,0.004447711451177568,0.7207872078720787,0.0029,0.0011,0.0063,0.0098,36.4318,32.5384
390,3,0.42,0.005036299958002779,0.7521739130434782,0.0034,0.0013,0.0075,0.0115,36.4224,32.5336
400,3,0.42,0.005676903263105339,0.781099324975892,0.004,0.0015,0.0088,0.0135,36.4123,32.5285
410,3,0.42,0.0063722589874477065,0.8058419243986255,0.0046,0.0017,0.0102,0.0156,36.4014,32.523
420,3,0.42,0.007122367131029494,0.8278247501921598,0.0053,0.002,0.0117,0.018,36.3898,32.517
430,3,0.42,0.007929965314812767,0.8474810213940648,0.0061,0.0023,0.0133,0.0205,36.3773,32.5106
440,3,0.42,0.00880052878072147,0.8643434971997512,0.0069,0.0026,0.0151,0.0232,36.3638,32.5038
450,3,0.42,0.009728582286831853,0.879572312886888,0.0077,0.0029,0.0169,0.0261,36.3495,32.4965
460,3,0.42,0.010719601075067666,0.8927477017364658,0.0086,0.0032,0.019,0.0291,36.3342,32.4887
470,3,0.42,0.011776322766390781,0.9037656903765691,0.0096,0.0036,0.0211,0.0324,36.3178,32.4804
480,3,0.42,0.012893272118877646,0.9138004246284501,0.0106,0.004,0.0233,0.0359,36.3005,32.4715
490,3,0.42,0.014078661995413687,0.9222092570984053,0.0117,0.0044,0.0257,0.0396,36.2821,32.4621
500,3,0.42,0.01532701715407535,0.9296177206145052,0.0128,0.0048,0.0282,0.0434,36.2626,32.4522
510,3,0.42,0.01664381283678658,0.9361842105263157,0.014,0.0053,0.0309,0.0475,36.242,32.4417
520,3,0.42,0.018023573801623043,0.9416767922235723,0.0153,0.0058,0.0336,0.0517,36.2204,32.4307
530,3,0.42,0.019471775290509072,0.9465691788526434,0.0166,0.0063,0.0365,0.0561,36.1976,32.4191
540,3,0.42,0.02098841730344447,0.9506913644664753,0.018,0.0068,0.0395,0.0608,36.1737,32.4069
550,3,0.42,0.022568024598505494,0.9541484716157205,0.0194,0.0073,0.0427,0.0656,36.1486,32.3942
560,3,0.42,0.02421607241761569,0.9572688220664707,0.0209,0.0079,0.0459,0.0706,36.1225,32.3809
570,3,0.42,0.025929823139813582,0.9598817567567567,0.0224,0.0084,0.0493,0.0758,36.0952,32.367
580,3,0.42,0.027712014386060843,0.9620628334321281,0.024,0.009,0.0528,0.0812,36.0667,32.3525
590,3,0.42,0.029557170914433533,0.9640607632456466,0.0257,0.0097,0.0564,0.0868,36.0372,32.3374
600,3,0.42,0.03146803034589372,0.965721245867409,0.0274,0.0103,0.0602,0.0926,36.0065,32.3218
610,3,0.42,0.0334445926804414,0.9669286182056319,0.0292,0.011,0.0641,0.0985,35.9746,32.3056
620,3,0.42,0.03548412029711432,0.9680604844931336,0.031,0.0117,0.068,0.1046,35.9417,32.2889
630,3,0.42,0.037586613195913054,0.9689730517115805,0.0328,0.0124,0.0721,0.1109,35.9076,32.2715
640,3,0.42,0.03975207137683703,0.9696969696969697,0.0347,0.0131,0.0763,0.1174,35.8725,32.2536
650,3,0.42,0.04198049483988662,0.9702621625146732,0.0367,0.0138,0.0807,0.1241,35.8362,32.2352
660,3,0.42,0.04426914596409957,0.9706900816225574,0.0387,0.0146,0.0851,0.1309,35.7988,32.2162
670,3,0.42,0.04662076237043815,0.9708749266001174,0.0408,0.0154,0.0896,0.1379,35.7603,32.1966
680,3,0.42,0.04902986881697821,0.9709659408151871,0.0429,0.0162,0.0943,0.145,35.7208,32.1765
690,3,0.42,0.05149920292468163,0.9709759727833298,0.0451,0.017,0.099,0.1523,35.6801,32.1558
700,3,0.42,0.054023289451624865,0.9708117968987534,0.0473,0.0178,0.1039,0.1598,35.6383,32.1346
710,3,0.42,0.056607603639731455,0.9705967695134926,0.0495,0.0186,0.1088,0.1674,35.5955,32.1128
720,3,0.42,0.05924667024707747,0.9702430459292117,0.0518,0.0195,0.1138,0.1751,35.5516,32.0905
730,3,0.42,0.061940489273663094,0.9697692919649961,0.0541,0.0204,0.119,0.183,35.5066,32.0676
740,3,0.42,0.06468906071948834,0.9691917054591621,0.0565,0.0213,0.1242,0.191,35.4605,32.0442
750,3,0.42,0.06749238458455319,0.9685243773829805,0.0589,0.0222,0.1295,0.1991,35.4133,32.0202
760,3,0.42,0.07034772324789558,0.9677770859277708,0.0614,0.0231,0.1348,0.2074,35.3651,31.9957
770,3,0.42,0.07325233908855346,0.9668884072053218,0.0638,0.024,0.1403,0.2157,35.3157,31.9706
780,3,0.42,0.07620896972748886,0.9659458294417703,0.0664,0.025,0.1458,0.2242,35.2653,31.945
790,3,0.42,0.07921487754373996,0.9648880287531103,0.0689,0.0259,0.1514,0.2328,35.2138,31.9188
800,3,0.42,0.08227006253730672,0.9637295354718488,0.0715,0.0269,0.157,0.2415,35.1612,31.8921
810,3,0.42,0.08537178708722708,0.9624807593637763,0.0741,0.0279,0.1627,0.2503,35.1074,31.8648
820,3,0.42,0.08852005119350086,0.9611554400940187,0.0767,0.0289,0.1685,0.2592,35.0526,31.837
830,3,0.42,0.09171485485612842,0.9597635962032118,0.0793,0.0299,0.1743,0.2681,34.9966,31.8086
840,3,0.42,0.09495346045414753,0.9582540506256126,0.082,0.0309,0.1802,0.2772,34.9396,31.7796
850,3,0.42,0.09823860560852044,0.9566380559580872,0.0847,0.0319,0.1861,0.2863,34.8814,31.7501
860,3,0.42,0.1015648150773228,0.9549326145552561,0.0874,0.0329,0.1921,0.2954,34.8221,31.72
870,3,0.42,0.10493482648151689,0.9531437516305765,0.0902,0.0339,0.1981,0.3047,34.7616,31.6893
880,3,0.42,0.10834590220014066,0.9512860680175855,0.0929,0.035,0.2041,0.314,34.7,31.6581
890,3,0.42,0.11180077985415596,0.9493608893677458,0.0957,0.036,0.2102,0.3233,34.6372,31.6263
900,3,0.42,0.11529124658067716,0.9472859381678301,0.0985,0.0371,0.2163,0.3327,34.5733,31.5939
910,3,0.42,0.11882277762162784,0.9452124228181734,0.1012,0.0381,0.2224,0.3421,34.5082,31.5609
920,3,0.42,0.12239537297700817,0.9430079627807103,0.104,0.0392,0.2286,0.3516,34.442,31.5273
930,3,0.42,0.12600355740489433,0.9407291530873854,0.1068,0.0402,0.2348,0.3611,34.3746,31.4931
940,3,0.42,0.1296473309052861,0.9383842223066852,0.1097,0.0413,0.241,0.3706,34.306,31.4584
950,3,0.42,0.13333216872010764,0.935939553219448,0.1125,0.0423,0.2472,0.3801,34.2362,31.423
960,3,0.42,0.13704985798647282,0.9334425312612361,0.1153,0.0434,0.2534,0.3897,34.1652,31.3871
970,3,0.42,0.14080313632534372,0.9308990511743661,0.1182,0.0445,0.2596,0.3993,34.0931,31.3506
980,3,0.42,0.14459200373672026,0.9282793093002121,0.121,0.0455,0.2658,0.4089,34.0197,31.3135
990,3,0.42,0.1484137225996406,0.9255884306057699,0.1238,0.0466,0.2721,0.4185,33.9452,31.2757
1000,3,0.42,0.15227103053506663,0.9228722447952249,0.1267,0.0477,0.2783,0.4281,33.8694,31.2374
1010,3,0.42,0.15616118992203645,0.920058903965499,0.1295,0.0488,0.2846,0.4377,33.7925,31.1985
1020,3,0.42,0.16008420076054994,0.9172310007524455,0.1324,0.0498,0.2908,0.4473,33.7144,31.159
1030,3,0.42,0.16403732542964514,0.9143190921228305,0.1352,0.0509,0.2971,0.4569,33.635,31.1188
1040,3,0.42,0.16802603917124612,0.9113660062565173,0.138,0.052,0.3033,0.4665,33.5545,31.0781
1050,3,0.42,0.17204486674342878,0.9084081216981733,0.1409,0.053,0.3095,0.4761,33.4728,31.0368
1060,3,0.42,0.17609380814619321,0.9053541446427462,0.1437,0.0541,0.3158,0.4856,33.3898,30.9949
1070,3,0.42,0.18017560100050142,0.9023004224025284,0.1465,0.0552,0.322,0.4952,33.3057,30.9524
1080,3,0.42,0.1842875076853914,0.899221581793333,0.1494,0.0562,0.3282,0.5048,33.2203,30.9092
1090,3,0.42,0.18842952820086306,0.8960918204271393,0.1522,0.0573,0.3344,0.5143,33.1338,30.8655
1100,3,0.42,0.19260440016787844,0.8929129829149729,0.155,0.0584,0.3406,0.5239,33.0461,30.8212
1110,3,0.42,0.19680664834451367,0.8897204061761024,0.1578,0.0594,0.3468,0.5334,32.9571,30.7763
1120,3,0.42,0.20104174797269253,0.8865134266572253,0.1607,0.0605,0.353,0.5429,32.8669,30.7307
1130,3,0.42,0.20530422381049118,0.883297330453103,0.1635,0.0615,0.3592,0.5524,32.7756,30.6846
1140,3,0.42,0.20959681347887163,0.880018808286095,0.1663,0.0626,0.3653,0.5619,32.683,30.6379
1150,3,0.42,0.21391951697783385,0.876762816411149,0.1691,0.0636,0.3715,0.5713,32.5892,30.5905
1160,3,0.42,0.21827507192833973,0.8734761450860382,0.1719,0.0647,0.3776,0.5808,32.4943,30.5426
1170,3,0.42,0.2226580030884654,0.8701618059312448,0.1747,0.0657,0.3837,0.5902,32.3981,30.494
1180,3,0.42,0.22707104807917286,0.8668499228395061,0.1774,0.0668,0.3898,0.5996,32.3006,30.4449
1190,3,0.42,0.23151420690046198,0.8635181155992812,0.1802,0.0678,0.3959,0.609,32.202,30.3951
1200,3,0.42,0.2359874795523329,0.8601888587271758,0.183,0.0689,0.402,0.6183,32.1021,30.3448
1210,3,0.42,0.2404908660347856,0.8568436390128403,0.1858,0.0699,0.4081,0.6277,32.0011,30.2938
1220,3,0.42,0.24502710396878202,0.8535037540221667,0.1885,0.071,0.4142,0.637,31.8988,30.2422
1230,3,0.42,0.24959345573336014,0.850151362260343,0.1913,0.072,0.4203,0.6463,31.7952,30.1899
1240,3,0.42,0.25418992132852014,0.8467851373182552,0.194,0.073,0.4263,0.6557,31.6904,30.1371
1250,3,0.42,0.2588192383752238,0.8434135093397644,0.1968,0.0741,0.4323,0.6649,31.5843,30.0836
1260,3,0.42,0.2634786692525091,0.8400523669007938,0.1995,0.0751,0.4384,0.6742,31.477,30.0295
1270,3,0.42,0.2681709515813383,0.8367055268584495,0.2023,0.0761,0.4444,0.6835,31.3684,29.9748
1280,3,0.42,0.2728960853617111,0.8333333333333333,0.205,0.0772,0.4504,0.6927,31.2585,29.9194
1290,3,0.42,0.2776540705936277,0.8299777168661633,0.2077,0.0782,0.4564,0.702,31.1474,29.8634
1300,3,0.42,0.28244764489804997,0.8266196254797813,0.2105,0.0792,0.4624,0.7112,31.0349,29.8067
1310,3,0.42,0.28727133303305397,0.8232637035907602,0.2132,0.0802,0.4684,0.7204,30.9211,29.7494
1320,3,0.42,0.2921333478615257,0.8199044138318808,0.2159,0.0813,0.4744,0.7296,30.8061,29.6914
1330,3,0.42,0.2970282141415411,0.8165680473372782,0.2186,0.0823,0.4804,0.7388,30.6896,29.6328
1340,3,0.42,0.30195866949406225,0.8132184950135992,0.2214,0.0833,0.4863,0.748,30.5719,29.5735
1350,3,0.42,0.3069247139190891,0.8098899334605847,0.2241,0.0843,0.4923,0.7572,30.4527,29.5135
1360,3,0.42,0.31192908503758365,0.806568254023977,0.2268,0.0854,0.4983,0.7664,30.3322,29.4528
1370,3,0.42,0.31697178284954586,0.8032370621156637,0.2295,0.0864,0.5043,0.7755,30.2103,29.3914
1380,3,0.42,0.32205006973401384,0.7999285945017767,0.2322,0.0874,0.5102,0.7847,30.087,29.3293
1390,3,0.42,0.32716668331194937,0.79661612611708,0.2349,0.0884,0.5162,0.7939,29.9623,29.2665
1400,3,0.42,0.3323243612043147,0.7933142216950047,0.2377,0.0895,0.5221,0.8031,29.8362,29.203
1410,3,0.42,0.33752036579014755,0.790023521777922,0.2404,0.0905,0.5281,0.8122,29.7086,29.1388
1420,3,0.42,0.3427601723113722,0.7867480272195777,0.2431,0.0915,0.5341,0.8214,29.5795,29.0738
1430,3,0.42,0.3480383055260644,0.7834691501746216,0.2458,0.0925,0.54,0.8306,29.4489,29.0081
1440,3,0.42,0.3533575030551864,0.780188109146691,0.2485,0.0935,0.546,0.8398,29.3169,28.9416
1450,3,0.42,0.35872324014066187,0.7769433887388005,0.2512,0.0946,0.552,0.849,29.1832,28.8744
1460,3,0.42,0.3641300415405671,0.7736861890083453,0.254,0.0956,0.558,0.8582,29.0481,28.8064
1470,3,0.42,0.36958064487586395,0.7704626598124472,0.2567,0.0966,0.564,0.8674,28.9114,28.7376
1480,3,0.42,0.3750777877675143,0.7672252715169917,0.2594,0.0976,0.5699,0.8766,28.7731,28.668
1490,3,0.42,0.3806214702155184,0.7640145575902296,0.2621,0.0987,0.5759,0.8858,28.6332,28.5976
1500,3,0.42,0.38620895459891413,0.7608097762907936,0.2649,0.0997,0.5819,0.895,28.4917,28.5264
1510,3,0.42,0.39184297853866346,0.75760836151245,0.2676,0.1007,0.588,0.9043,28.3486,28.4544
1520,3,0.42,0.39752627965572834,0.7544212440085946,0.2703,0.1018,0.594,0.9135,28.2038,28.3816
1530,3,0.42,0.40325338270818495,0.7512559402579769,0.2731,0.1028,0.6,0.9228,28.0575,28.308
10,4,0.42,9.226120356068883e-07,0.0,0.0,0.0,0.0,0.0,36.5281,32.587
20,4,0.42,9.226120356068883e-07,0.0,0.0,0.0,0.0,0.0,36.5281,32.587
30,4,0.42,9.226120356068883e-07,0.0,0.0,0.0,0.0,0.0,36.5281,32.587
40,4,0.42,9.226120356068883e-07,0.0,0.0,0.0,0.0,0.0,36.5281,32.587
50,4,0.42,1.8150089264613062e-06,0.0,0.0,0.0,0.0,0.0,36.528,32.587
60,4,0.42,1.8150089264613062e-06,0.0,0.0,0.0,0.0,0.0,36.528,32.587
70,4,0.42,1.8150089264613062e-06,0.0,0.0,0.0,0.0,0.0,36.528,32.587
80,4,0.42,1.8150089264613062e-06,0.0,0.0,0.0,0.0,0.0,36.528,32.587
90,4,0.42,4.552629888334981e-06,0.0,0.0,0.0,0.0,0.0,36.5279,32.5869
100,4,0.42,4.552629888334981e-06,0.0,0.0,0.0,0.0,0.0,36.5279,32.5869
110,4,0.42,7.2902508504031755e-06,0.0,0.0,0.0,0.0,0.0,36.5278,32.5868
120,4,0.42,1.2765492774345045e-05,0.0,0.0,0.0,0.0,0.0,36.5276,32.5868
130,4,0.42,1.8240734698286914e-05,0.0,0.0,0.0,0.0,0.0,36.5274,32.5867
140,4,0.42,2.3715976622228782e-05,0.0,0.0,0.0,0.0,0.0,36.5272,32.5865
150,4,0.42,3.466646047011252e-05,0.0,0.0,0.0,0.0,0.0,36.5268,32.5864
160,4,0.42,4.8354565280064455e-05,0.0,0.0,0.0,0.0,0.0,36.5263,32.5861
170,4,0.42,6.478029105189007e-05,0.0,0.0,0.0,0.0,0.0,36.5257,32.5858
180,4,0.42,8.668125874765754e-05,0.0,0.0,0.0,0.0,0.0,36.5249,32.5854
190,4,0.42,0.0001140574683675614,0.0,0.0,0.0,0.0,0.0,36.5239,32.5849
200,4,0.42,0.0001496465408732808,0.0,0.0,0.0,0.0,0.0,36.5226,32.5843
210,4,0.42,0.0001907108553029421,0.0,0.0,0.0,0.0,0.0,36.5211,32.5835
220,4,0.42,0.00024546327454236076,0.022222222222222088,0.0,0.0,0.0,0.0,36.5192,32.5826
230,4,0.42,0.0003084285566677895,0.017857142857142905,0.0,0.0,0.0,0.0,36.5169,32.5814
240,4,0.42,0.0003850819436031702,0.028571428571428647,0.0,0.0,0.0,0.0,36.5143,32.5801
250,4,0.42,0.00047542343534850284,0.057471264367815945,0.0,0.0,0.0001,0.0001,36.5113,32.5786
260,4,0.42,0.0005849282738275347,0.10280373831775703,0.0001,0.0,0.0001,0.0002,36.5079,32.5769
270,4,0.42,0.0007108588380785868,0.14615384615384608,0.0001,0.0,0.0002,0.0003,36.5043,32.5751
280,4,0.42,0.0008586903700254063,0.2038216560509553,0.0002,0.0001,0.0004,0.0005,36.5004,32.5731
290,4,0.42,0.0010284228696679932,0.2712765957446809,0.0003,0.0001,0.0006,0.0008,36.4962,32.571
300,4,0.42,0.0012255315789302895,0.33928571428571425,0.0004,0.0001,0.0008,0.0013,36.4918,32.5688
310,4,0.42,0.0014500164978124897,0.4037735849056603,0.0005,0.0002,0.0012,0.0018,36.4872,32.5665
320,4,0.42,0.001704615247276273,0.4662379421221865,0.0007,0.0003,0.0016,0.0024,36.4823,32.564
330,4,0.42,0.001992065448283902,0.5274725274725275,0.0009,0.0004,0.0021,0.0032,36.477,32.5613
340,4,0.42,0.0023123671008351823,0.5815602836879432,0.0012,0.0005,0.0027,0.0041,36.4713,32.5584
350,4,0.42,0.0026737330678163183,0.6290983606557377,0.0015,0.0006,0.0033,0.0051,36.4652,32.5553
360,4,0.42,0.003070688107302979,0.6737967914438503,0.0019,0.0007,0.0041,0.0063,36.4586,32.552
370,4,0.42,0.003511445082181369,0.7133956386292835,0.0023,0.0008,0.005,0.0076,36.4515,32.5483
380,4,0.42,0.003998741613413363,0.7479452054794521,0.0027,0.001,0.0059,0.0091,36.4438,32.5444
390,4,0.42,0.004529840080036891,0.7787182587666264,0.0032,0.0012,0.007,0.0107,36.4355,32.5402
400,4,0.42,0.005107478103014023,0.8060021436227224,0.0037,0.0014,0.0082,0.0125,36.4265,32.5356
